id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-1013,,,6.731,6.731,round,0.013,0.013,Domestic Cold Water,,
pi-1014,,,6.731,6.731,round,0.025,0.025,Domestic Cold Water,,
pi-1015,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-1016,,,9.169,9.169,round,0.025,0.025,Domestic Cold Water,,
pi-1017,,,9.149,6.663,round,0.025,0.025,Domestic Cold Water,,
pi-1018,,,6.413,6.269,round,0.025,0.025,Domestic Cold Water,,
pi-1019,,,6.591,6.621,round,0.025,0.025,Domestic Cold Water,,
pi-1020,,,6.248,6.248,round,0.025,0.025,Domestic Cold Water,,
pi-1021,,,6.642,6.642,round,0.025,0.025,Domestic Cold Water,,
pi-1022,,,6.248,6.248,round,0.025,0.025,Domestic Cold Water,,
pi-1023,,,6.786,6.275,round,0.025,0.025,Domestic Cold Water,,
pi-1024,,,6.934,6.821,round,0.013,0.013,Domestic Cold Water,,
pi-1025,,,6.807,6.807,round,0.013,0.013,Domestic Cold Water,,
pi-1026,,,6.934,6.821,round,0.013,0.013,Domestic Hot Water,,
pi-1027,,,6.807,6.807,round,0.013,0.013,Domestic Hot Water,,
pi-1028,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1029,,,6.793,6.161,round,0.013,0.013,Domestic Hot Water,,
pi-1030,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1031,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1032,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1033,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1034,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1035,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1036,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1037,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-1038,,,6.167,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-1039,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1040,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1041,,,6.228,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-1042,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1043,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-1044,,,6.269,6.641,round,0.013,0.013,Domestic Cold Water,,
pi-1045,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1046,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-1047,,,6.161,6.641,round,0.013,0.013,Domestic Hot Water,,
pi-1048,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1049,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1050,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1051,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-1052,,,6.167,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-1053,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1054,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1055,,,6.228,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-1056,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1057,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-1058,,,6.167,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-1059,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1060,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1061,,,6.228,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-1062,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1063,,,6.133,5.551,round,0.013,0.013,Domestic Hot Water,,
pi-1064,,,5.537,5.537,round,0.013,0.013,Domestic Hot Water,,
pi-1065,,,5.537,5.537,round,0.013,0.013,Domestic Hot Water,,
pi-1066,,,5.817,5.817,round,0.013,0.013,Domestic Cold Water,,
pi-1067,,,5.918,5.918,round,0.013,0.013,Domestic Hot Water,,
pi-1068,,,5.551,5.904,round,0.013,0.013,Domestic Hot Water,,
pi-1069,,,5.918,5.918,round,0.013,0.013,Domestic Hot Water,,
pi-1070,,,5.918,5.918,round,0.013,0.013,Domestic Hot Water,,
pi-1071,,,6.566,6.453,round,0.013,0.013,Domestic Hot Water,,
pi-1072,,,6.566,6.453,round,0.013,0.013,Domestic Cold Water,,
pi-1073,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1074,,,6.234,5.577,round,0.013,0.013,Domestic Cold Water,,
pi-1075,,,6.425,5.932,round,0.013,0.013,Domestic Hot Water,,
pi-1076,,,6.439,6.439,round,0.013,0.013,Domestic Hot Water,,
pi-1077,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-1078,,,5.817,5.817,round,0.013,0.013,Domestic Cold Water,,
pi-1079,,,5.929,5.831,round,0.013,0.013,Domestic Cold Water,,
pi-1080,,,9.601,9.601,round,0.013,0.013,Domestic Hot Water,,
pi-1081,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1082,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-1083,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-1084,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1085,,,6.934,6.835,round,0.013,0.013,Domestic Cold Water,,
pi-1086,,,6.934,6.821,round,0.013,0.013,Domestic Hot Water,,
pi-1087,,,6.35,6.35,round,0.025,0.025,Domestic Cold Water,,
pi-1088,,,6.606,6.787,round,0.025,0.025,Domestic Cold Water,,
pi-1089,,,6.807,6.807,round,0.025,0.025,Domestic Cold Water,,
pi-1090,,,6.413,6.371,round,0.025,0.025,Domestic Cold Water,,
pi-1091,,,6.591,6.609,round,0.025,0.025,Domestic Cold Water,,
pi-1092,,,6.629,6.629,round,0.025,0.025,Domestic Cold Water,,
pi-1093,,,6.35,6.35,round,0.025,0.025,Domestic Cold Water,,
pi-1094,,,6.579,6.579,round,0.013,0.013,Domestic Cold Water,,
pi-1095,,,6.371,6.552,round,0.025,0.025,Domestic Cold Water,,
pi-1096,,,6.564,6.218,round,0.013,0.013,Domestic Cold Water,,
pi-1097,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1098,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1099,,,6.183,6.167,round,0.013,0.013,Domestic Hot Water,,
pi-1100,,,6.807,6.807,round,0.013,0.013,Domestic Hot Water,,
pi-1101,,,6.793,6.161,round,0.013,0.013,Domestic Hot Water,,
pi-1102,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1103,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1104,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1105,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-1106,,,6.263,6.566,round,0.013,0.013,Domestic Hot Water,,
pi-1107,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1108,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1109,,,6.161,6.234,round,0.013,0.013,Domestic Hot Water,,
pi-1110,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-1111,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-1112,,,5.537,5.537,round,0.013,0.013,Domestic Hot Water,,
pi-1113,,,6.641,5.551,round,0.013,0.013,Domestic Hot Water,,
pi-1114,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-1115,,,5.537,5.537,round,0.013,0.013,Domestic Cold Water,,
pi-1116,,,6.641,5.551,round,0.013,0.013,Domestic Cold Water,,
pi-1117,,,5.551,6.183,round,0.013,0.013,Domestic Cold Water,,
pi-1118,,,5.551,6.133,round,0.013,0.013,Domestic Hot Water,,
pi-1119,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1120,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1121,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1122,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1123,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1124,,,6.228,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-1125,,,6.269,6.566,round,0.013,0.013,Domestic Cold Water,,
pi-1126,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1127,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-1128,,,6.234,5.958,round,0.013,0.013,Domestic Cold Water,,
pi-1129,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1130,,,6.183,5.551,round,0.013,0.013,Domestic Cold Water,,
pi-1131,,,5.537,5.537,round,0.013,0.013,Domestic Cold Water,,
pi-1132,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-1133,,,6.183,5.551,round,0.013,0.013,Domestic Hot Water,,
pi-1134,,,5.537,5.537,round,0.013,0.013,Domestic Hot Water,,
pi-1135,,,5.551,6.133,round,0.013,0.013,Domestic Hot Water,,
pi-1136,,,5.551,6.133,round,0.013,0.013,Domestic Cold Water,,
pi-1137,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1138,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1139,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1140,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-1141,,,6.183,6.161,round,0.013,0.013,Domestic Cold Water,,
pi-1142,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-1143,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1144,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1145,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-1146,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1147,,,6.65,9.149,round,0.025,0.025,Domestic Cold Water,,
pi-1148,,,-0.701,-0.724,round,0.102,0.102,Sanitary,,
pi-1149,,,-1.776,-1.783,round,0.102,0.102,Sanitary,,
pi-1150,,,-1.925,-1.789,round,0.102,0.102,Sanitary,,
pi-1151,,,-3.251,-2.071,round,0.102,0.102,Sanitary,,
pi-1152,,,-0.895,-1.63,round,0.102,0.102,Sanitary,,
pi-1153,,,5.463,7.994,round,0.102,0.102,Sanitary,,
pi-1154,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-1155,,,6.934,6.466,round,0.013,0.013,Domestic Cold Water,,
pi-1156,,,6.452,6.452,round,0.013,0.013,Domestic Cold Water,,
pi-1157,,,6.934,6.847,round,0.013,0.013,Domestic Hot Water,,
pi-1158,,,6.833,6.833,round,0.013,0.013,Domestic Hot Water,,
pi-1159,,,4.662,4.664,round,0.152,0.152,Sanitary,,
pi-1160,,,6.566,6.167,round,0.013,0.013,Domestic Hot Water,,
pi-1161,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1162,,,6.604,6.604,round,0.013,0.013,Domestic Hot Water,,
pi-1163,,,6.59,6.263,round,0.013,0.013,Domestic Hot Water,,
pi-1164,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-1165,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-1166,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-1167,,,6.177,5.958,round,0.013,0.013,Domestic Cold Water,,
pi-1168,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1169,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-1170,,,5.526,5.929,round,0.013,0.013,Domestic Cold Water,,
pi-1171,,,5.512,5.512,round,0.013,0.013,Domestic Cold Water,,
pi-1172,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1173,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1174,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1175,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1176,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1177,,,6.161,6.611,round,0.013,0.013,Domestic Hot Water,,
pi-1178,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1179,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-1180,,,6.218,6.641,round,0.013,0.013,Domestic Cold Water,,
pi-1181,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-1182,,,6.621,6.651,round,0.013,0.013,Domestic Hot Water,,
pi-1183,,,9.358,9.804,round,0.152,0.152,Sanitary,,
pi-1184,,,6.631,6.718,round,0.025,0.025,Domestic Cold Water,,
pi-1185,,,9.092,6.618,round,0.013,0.013,Domestic Cold Water,,
pi-1186,,,6.452,6.452,round,0.025,0.025,Domestic Cold Water,,
pi-1187,,,6.604,6.604,round,0.013,0.013,Domestic Cold Water,,
pi-1188,,,6.472,6.577,round,0.025,0.025,Domestic Cold Water,,
pi-1189,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-1190,,,9.169,9.169,round,0.025,0.025,Domestic Cold Water,,
pi-1191,,,9.163,9.099,round,0.025,0.025,Domestic Cold Water,,
pi-1192,,,9.169,9.169,round,0.025,0.025,Domestic Cold Water,,
pi-1193,,,9.163,9.099,round,0.025,0.025,Domestic Cold Water,,
pi-1194,,,9.093,9.093,round,0.025,0.025,Domestic Cold Water,,
pi-1195,,,9.106,9.106,round,0.025,0.025,Domestic Cold Water,,
pi-1196,,,9.22,9.22,round,0.025,0.025,Domestic Cold Water,,
pi-1197,,,9.214,9.112,round,0.025,0.025,Domestic Cold Water,,
pi-1198,,,9.112,9.214,round,0.025,0.025,Domestic Cold Water,,
pi-1199,,,5.866,5.183,round,0.051,0.051,Sanitary,,
