id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-1713,,,-3.949,-4.117,round,0.051,0.051,Domestic Cold Water,,
pi-1714,,,-2.832,-1.951,round,0.025,0.025,Domestic Cold Water,,
pi-1715,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1716,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1717,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1718,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1719,,,-1.92,-1.407,round,0.025,0.025,Domestic Cold Water,,
pi-1720,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1721,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1722,,,-1.407,-1.707,round,0.025,0.025,Domestic Cold Water,,
pi-1723,,,-1.718,-1.718,round,0.025,0.025,Domestic Cold Water,,
pi-1724,,,-1.707,-1.42,round,0.025,0.025,Domestic Cold Water,,
pi-1725,,,-1.41,-1.41,round,0.025,0.025,Domestic Cold Water,,
pi-1726,,,-1.389,-1.155,round,0.025,0.025,Domestic Cold Water,,
pi-1727,,,-1.134,-1.134,round,0.025,0.025,Domestic Cold Water,,
pi-1728,,,-1.114,-0.452,round,0.025,0.025,Domestic Cold Water,,
pi-1729,,,-0.431,-0.431,round,0.025,0.025,Domestic Cold Water,,
pi-1730,,,-3.646,-3.941,round,0.051,0.051,Domestic Cold Water,,
pi-1731,,,-3.949,-4.117,round,0.051,0.051,Domestic Cold Water,,
pi-1732,,,-2.832,-1.951,round,0.025,0.025,Domestic Cold Water,,
pi-1733,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1734,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1735,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1736,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1737,,,-1.92,-1.407,round,0.025,0.025,Domestic Cold Water,,
pi-1738,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1739,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1740,,,-3.646,-3.941,round,0.051,0.051,Domestic Cold Water,,
pi-1741,,,-3.949,-4.117,round,0.051,0.051,Domestic Cold Water,,
pi-1742,,,-2.832,-1.951,round,0.025,0.025,Domestic Cold Water,,
pi-1743,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1744,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1745,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1746,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1747,,,-1.92,-1.407,round,0.025,0.025,Domestic Cold Water,,
pi-1748,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1749,,,-1.403,-1.924,round,0.025,0.025,Domestic Cold Water,,
pi-1750,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1751,,,-1.924,-1.403,round,0.025,0.025,Domestic Cold Water,,
pi-1752,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1753,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1754,,,-1.403,-1.715,round,0.025,0.025,Domestic Cold Water,,
pi-1755,,,-1.721,-1.721,round,0.025,0.025,Domestic Cold Water,,
pi-1756,,,-1.715,-1.403,round,0.025,0.025,Domestic Cold Water,,
pi-1757,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1758,,,-1.397,-1.397,round,0.013,0.013,Domestic Cold Water,,
pi-1759,,,-3.646,-3.941,round,0.051,0.051,Domestic Cold Water,,
pi-1760,,,-3.949,-4.117,round,0.051,0.051,Domestic Cold Water,,
pi-1761,,,-2.832,-1.951,round,0.025,0.025,Domestic Cold Water,,
pi-1762,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1763,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1764,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1765,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1766,,,-1.92,-1.407,round,0.025,0.025,Domestic Cold Water,,
pi-1767,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1768,,,-1.403,-1.924,round,0.025,0.025,Domestic Cold Water,,
pi-1769,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1770,,,-1.924,-1.403,round,0.025,0.025,Domestic Cold Water,,
pi-1771,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1772,,,-1.403,-2.127,round,0.025,0.025,Domestic Cold Water,,
pi-1773,,,-2.133,-2.133,round,0.025,0.025,Domestic Cold Water,,
pi-1774,,,-2.133,-2.133,round,0.025,0.025,Domestic Cold Water,,
pi-1775,,,-2.139,-2.458,round,0.025,0.025,Domestic Cold Water,,
pi-1776,,,-2.464,-2.464,round,0.025,0.025,Domestic Cold Water,,
pi-1777,,,-2.458,-2.14,round,0.025,0.025,Domestic Cold Water,,
pi-1778,,,-2.134,-2.134,round,0.025,0.025,Domestic Cold Water,,
pi-1779,,,-3.646,-3.941,round,0.051,0.051,Domestic Cold Water,,
pi-1780,,,-3.949,-4.117,round,0.051,0.051,Domestic Cold Water,,
pi-1781,,,-2.832,-1.951,round,0.025,0.025,Domestic Cold Water,,
pi-1782,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1783,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1784,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1785,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1786,,,-1.92,-1.407,round,0.025,0.025,Domestic Cold Water,,
pi-1787,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1788,,,-1.403,-1.924,round,0.025,0.025,Domestic Cold Water,,
pi-1789,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1790,,,-1.924,-1.403,round,0.025,0.025,Domestic Cold Water,,
pi-1791,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1792,,,-1.403,-2.127,round,0.025,0.025,Domestic Cold Water,,
pi-1793,,,-2.133,-2.134,round,0.025,0.025,Domestic Cold Water,,
pi-1794,,,-3.646,-3.941,round,0.051,0.051,Domestic Cold Water,,
pi-1795,,,-3.949,-4.117,round,0.051,0.051,Domestic Cold Water,,
pi-1796,,,-1.93,-1.93,round,0.025,0.025,Domestic Cold Water,,
pi-1797,,,13.264,-1.91,round,0.025,0.025,Domestic Cold Water,,
pi-1798,,,-1.91,13.264,round,0.025,0.025,Domestic Cold Water,,
pi-1799,,,-2.616,-2.616,round,0.025,0.025,Domestic Cold Water,,
pi-1800,,,-2.596,-2.364,round,0.025,0.025,Domestic Cold Water,,
pi-1801,,,-2.616,-2.616,round,0.025,0.025,Domestic Cold Water,,
pi-1802,,,-2.616,-2.616,round,0.025,0.025,Domestic Cold Water,,
pi-1803,,,-2.606,-2.144,round,0.025,0.025,Domestic Cold Water,,
pi-1804,,,-2.134,-2.134,round,0.025,0.025,Domestic Cold Water,,
pi-1805,,,-2.144,-2.606,round,0.025,0.025,Domestic Cold Water,,
pi-1806,,,-2.616,-2.616,round,0.025,0.025,Domestic Cold Water,,
pi-1807,,,-2.606,-2.144,round,0.025,0.025,Domestic Cold Water,,
pi-1808,,,-2.134,-2.134,round,0.025,0.025,Domestic Cold Water,,
pi-1809,,,-3.035,-1.9,round,0.025,0.025,Domestic Cold Water,,
pi-1810,,,-3.035,-1.9,round,0.025,0.025,Domestic Cold Water,,
pi-1811,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1812,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1813,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1814,,,-1.859,13.264,round,0.025,0.025,Domestic Cold Water,,
pi-1815,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-1816,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-1817,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-1818,,,13.264,10.713,round,0.025,0.025,Domestic Cold Water,,
pi-1819,,,-3.035,-1.9,round,0.025,0.025,Domestic Cold Water,,
pi-1820,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1821,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1822,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1823,,,-1.859,13.264,round,0.025,0.025,Domestic Cold Water,,
pi-1824,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-1825,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-1826,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-1827,,,13.274,13.141,round,0.025,0.025,Domestic Cold Water,,
pi-1828,,,13.13,13.13,round,0.025,0.025,Domestic Cold Water,,
pi-1829,,,13.11,10.72,round,0.025,0.025,Domestic Cold Water,,
pi-1830,,,10.699,10.699,round,0.025,0.025,Domestic Cold Water,,
pi-1831,,,12.548,12.548,round,0.013,0.013,Domestic Cold Water,,
pi-1832,,,9.706,9.633,round,0.102,0.102,Sanitary,,
pi-1833,,,12.948,10.109,round,0.102,0.102,Sanitary,,
pi-1834,,,-1.91,13.149,round,0.025,0.025,Domestic Cold Water,,
pi-1835,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1836,,,13.264,-1.859,round,0.025,0.025,Domestic Cold Water,,
pi-1837,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1838,,,-3.538,-3.394,round,0.025,0.025,Domestic Cold Water,,
pi-1839,,,-3.299,-3.213,round,0.025,0.025,Domestic Cold Water,,
pi-1840,,,-3.035,-1.9,round,0.025,0.025,Domestic Cold Water,,
pi-1841,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-1842,,,-3.808,-3.646,round,0.051,0.051,Domestic Cold Water,,
pi-1843,,,-3.937,-3.937,round,0.152,0.152,Domestic Cold Water,,
pi-1844,,,10.739,10.739,round,0.013,0.013,Domestic Cold Water,,
pi-1845,,,-1.397,-1.413,round,0.152,0.152,Sanitary,,
pi-1846,,,-1.792,-1.792,round,0.152,0.152,Sanitary,,
pi-1847,,,-1.792,-1.792,round,0.152,0.152,Sanitary,,
pi-1848,,,0.655,1.687,round,0.152,0.152,Sanitary,,
pi-1849,,,-3.26,0.431,round,0.152,0.152,Sanitary,,
pi-1850,,,0.513,0.573,round,0.152,0.152,Sanitary,,
pi-1851,,,1.723,2.019,round,0.152,0.152,Sanitary,,
pi-1852,,,-1.497,-2.504,round,0.152,0.152,Sanitary,,
pi-1853,,,-3.598,-3.712,round,0.203,0.203,Sanitary,,
pi-1854,,,-3.429,-3.488,round,0.203,0.203,Sanitary,,
pi-1855,,,-1.876,-2.504,round,0.152,0.152,Sanitary,,
pi-1856,,,-2.504,-1.786,round,0.152,0.152,Sanitary,,
pi-1857,,,-3.493,-3.593,round,0.203,0.203,Sanitary,,
pi-1858,,,-3.341,-2.718,round,0.203,0.203,Sanitary,,
pi-1859,,,-3.46,-2.718,round,0.203,0.203,Sanitary,,
pi-1860,,,-3.236,-2.718,round,0.203,0.203,Sanitary,,
pi-1861,,,17.097,17.08,round,0.152,0.152,Sanitary,,
pi-1862,,,17.077,17.071,round,0.152,0.152,Sanitary,,
pi-1863,,,2.055,16.839,round,0.152,0.152,Sanitary,,
pi-1864,,,17.044,17.067,round,0.152,0.152,Sanitary,,
pi-1865,,,5.156,5.156,round,0.025,0.025,Domestic Cold Water,,
pi-1866,,,5.156,5.156,round,0.025,0.025,Domestic Cold Water,,
pi-1867,,,17.348,17.348,round,0.025,0.025,Domestic Cold Water,,
pi-1868,,,5.156,5.156,round,0.025,0.025,Domestic Cold Water,,
pi-1869,,,5.156,5.156,round,0.025,0.025,Domestic Cold Water,,
pi-1870,,,5.156,5.156,round,0.025,0.025,Domestic Cold Water,,
pi-1871,,,5.156,5.156,round,0.025,0.025,Domestic Cold Water,,
pi-1872,,,-1.689,-1.689,round,0.025,0.025,Domestic Cold Water,,
pi-1873,,,-1.397,-1.397,round,0.025,0.025,Domestic Cold Water,,
pi-1874,,,-1.407,-1.679,round,0.025,0.025,Domestic Cold Water,,
pi-1875,,,-1.679,-1.407,round,0.025,0.025,Domestic Cold Water,,
